DateTime,Entries,UniqueIPs
1528836721,1512,1548
1528837321,1511,1547
1528838522,1515,1551
1528839721,1504,1540
1528840922,1509,1545
1528842122,1520,1557
1528843321,1501,1537
1528843922,1515,1551
1528844522,1535,1571
1528845122,1539,1575
1528845722,1549,1585
1528846921,1551,1587
1528848122,1552,1588
1528849321,1553,1589
1528849922,1560,1598
1528850522,1564,1602
1528851722,1527,1565
1528852921,1529,1567
1528854122,1532,1568
1528855322,1535,1571
1528855922,1525,1561
1528856522,1530,1566
1528857722,1528,1564
1528858922,1496,1531
1528860122,1500,1535
1528861323,1486,1521
1528862521,1488,1523
1528863721,1486,1521
1528864323,1502,1537
1528864922,1501,1535
1528865522,1519,1553
1528866121,1524,1558
1528867322,1503,1538
1528868521,1513,1549
1528869723,1506,1542
1528870921,1509,1545
1528872122,1521,1558
1528873321,1533,1570
1528874522,1541,1580
1528875722,1547,1586
1528876922,1541,1580
1528877522,1545,1584
1528878122,1552,1593
1528878722,1560,1601
1528879413,1567,1609
1528879921,1570,1612
1528880522,1574,1616
1528881122,1603,1648
1528881722,1613,1658
1528882923,1615,1660
1528883521,1614,1661
1528884121,1613,1660
1528885321,1614,1661
1528885922,1614,1661
1528886522,1615,1662
1528887721,1608,1654
1528888922,1600,1646
1528890122,1608,1655
1528891322,1598,1645
1528891922,1578,1623
1528892522,1571,1616
1528893721,1554,1599
1528894922,1569,1616
1528895521,1568,1615
1528896121,1593,1643
1528897321,1595,1645
1528898521,1592,1643
1528899722,1593,1644
1528900923,1594,1645
1528902121,1595,1647
1528903322,1585,1637
1528904522,1590,1642
1528905122,1594,1646
1528905721,1603,1656
1528906322,1612,1665
1528906921,1616,1669
1528908122,1617,1670
1528908722,1624,1677
1528909321,1627,1681
1528910522,1626,1679
1528911721,1629,1682
1528912922,1627,1681
1528914122,1630,1684
1528914721,1636,1692
1528915322,1624,1678
1528916522,1640,1697
1528917122,1668,1726
1528918921,1635,1692
1528919522,1639,1696
1528920121,1641,1698
1528921322,1644,1701
1528922521,1635,1689
1528923722,1628,1682
1528924321,1636,1690
1528924921,1642,1696
1528925522,1643,1697
1528926122,1646,1700
1528927322,1628,1682
1528929722,1598,1649
1528931522,1541,1592
1528932122,1549,1600
1528933322,1555,1606
1528934522,1539,1590
1528935722,1523,1574
1528936922,1507,1557
1528938121,1518,1568
1528939322,1503,1552
1528940522,1512,1561
1528941722,1508,1557
1528942921,1507,1554
1528944122,1508,1555
1528944722,1516,1563
1528945322,1518,1565
1528946523,1521,1568
1528947121,1526,1574
1528947722,1533,1581
1528948323,1553,1601
1528948922,1554,1602
1528950122,1560,1608
1528951321,1564,1612
1528952522,1560,1609
1528953121,1563,1612
1528953721,1564,1613
1528954922,1557,1606
1528955522,1561,1611
1528956122,1563,1613
1528957321,1567,1618
1528957921,1574,1625
1528958522,1575,1626
1528959722,1573,1625
1528960922,1582,1632
1528961521,1587,1637
1528962122,1589,1640
1528962722,1589,1642
1528963322,1594,1647
1528963922,1590,1643
1528964521,1607,1660
1528965121,1608,1661
1528965721,1608,1662
1528966922,1603,1657
1528968122,1580,1627
1528968721,1591,1638
1528969321,1594,1641
1528970522,1588,1635
1528972922,1580,1626
1528974122,1575,1622
1528975921,1569,1617
1528976522,1561,1609
1528977721,1567,1615
1528980121,1541,1587
1528981321,1538,1582
1528982521,1536,1580
1528983721,1525,1569
1528984922,1529,1573
1528985522,1530,1574
1528986122,1523,1567
1528987322,1515,1559
1528988521,1525,1569
1528989122,1523,1566
1528989722,1545,1588
1528990321,1558,1601
1528990922,1551,1593
1528992122,1552,1594
1528993322,1526,1567
1528993922,1531,1572
1528995721,1525,1564
1528996321,1526,1565
1528996922,1523,1562
1528998123,1524,1563
1528998722,1525,1564
1528999321,1547,1586
1528999922,1544,1583
1529000521,1548,1587
1529001721,1525,1564
1529002921,1514,1553
1529003522,1505,1544
1529004122,1507,1546
1529005322,1524,1563
1529005922,1524,1563
1529006522,1521,1559
1529007721,1520,1556
1529008922,1535,1570
