DateTime,Entries,UniqueIPs
1526505035,3509,3563
1526510435,3511,3565
1526515835,3510,3564
1526521234,3496,3550
1526527235,3485,3539
1526532035,3479,3533
1526538035,3476,3530
1526542835,3472,3526
1526548235,3463,3518
1526554235,3457,3512
1526559035,3450,3505
1526564436,3444,3499
1526570435,3440,3495
1526575245,3439,3494
1526580635,3439,3494
1526586036,3439,3494
1526591436,3442,3497
1526595034,3442,3497
1526600436,3450,3505
1526604636,3453,3508
1526610040,3449,3504
1526615439,3451,3506
1526620838,3453,3508
1526626237,3449,3504
1526631637,3442,3497
1526636435,3445,3500
1526642436,3442,3497
1526647836,3440,3495
1526652635,3438,3493
1526658635,3434,3489
1526664036,3430,3485
1526668836,3423,3478
1526674235,3415,3468
1526679636,3411,3464
1526685035,3404,3457
1526690436,3402,3455
1526696435,3402,3455
1526701835,3403,3455
1526706634,3401,3453
1526712636,3395,3446
1526718035,3394,3445
1526723435,3393,3444
1526728235,3392,3443
1526734236,3398,3449
1526739035,3398,3449
1526745035,3398,3449
1526749835,3424,3475
1526755835,3467,3522
1526760635,3473,3528
1526765437,3480,3535
1526769635,3480,3535
1526775036,3480,3536
1526780437,3484,3540
1526785835,3486,3542
1526791235,3475,3531
1526796635,3476,3532
1526802634,3473,3528
1526808035,3465,3520
1526812836,3459,3514
1526818235,3461,3516
1526823635,3457,3511
1526829035,3447,3501
1526834435,3450,3504
1526839835,3448,3502
1526843433,3452,3506
1526848235,3454,3508
1526852435,3454,3508
1526857837,3455,3509
1526863235,3454,3508
1526868635,3455,3509
1526874036,3453,3507
1526879435,3452,3506
1526884835,3450,3504
1526890837,3458,3512
1526896236,3456,3510
1526901635,3454,3507
1526907036,3453,3506
1526913035,3457,3510
1526917835,3452,3505
1526922636,3457,3510
1526928635,3457,3510
1526933435,3458,3511
1526938836,3450,3503
1526944835,3445,3498
1526950236,3438,3491
1526956235,3427,3480
1526961035,3423,3476
1526966437,3410,3462
1526971235,3407,3459
1526977236,3406,3458
1526982637,3405,3457
1526988037,3402,3454
1526993436,3400,3452
1526998835,3399,3451
1527003636,3397,3449
1527009036,3396,3448
1527014436,3390,3442
1527018033,3394,3446
1527023436,3392,3444
1527027034,3391,3443
1527031836,3388,3441
1527035433,3391,3444
1527039635,3382,3434
1527043835,3389,3441
1527048636,3389,3440
1527054635,3385,3436
1527059454,3381,3432
1527064836,3372,3423
1527068433,3373,3424
1527073835,3364,3416
1527079236,3359,3411
1527082834,3360,3412
1527088235,3355,3407
1527093637,3353,3405
1527097233,3345,3397
1527100835,3346,3398
1527106236,3345,3397
1527111638,3348,3400
1527115234,3351,3403
1527120636,3352,3404
1527124232,3351,3403
