DateTime,Entries,UniqueIPs
1528829790,500,500
1528830747,500,500
1528831694,500,500
1528832686,500,500
1528833630,500,500
1528834579,500,500
1528835552,500,500
1528836518,500,500
1528837477,500,500
1528838421,500,500
1528839374,500,500
1528840352,500,500
1528841295,500,500
1528842261,500,500
1528843234,500,500
1528844174,500,500
1528845134,500,500
1528846113,500,500
1528847063,500,500
1528848032,500,500
1528849036,500,500
1528849958,500,500
1528850895,500,500
1528851863,500,500
1528852831,500,500
1528853779,500,500
1528854731,500,500
1528855719,500,500
1528856657,500,500
1528857616,500,500
1528858585,500,500
1528859544,500,500
1528860495,500,500
1528861483,500,500
1528862429,500,500
1528863407,500,500
1528864355,500,500
1528865550,500,500
1528866510,500,500
1528867462,500,500
1528868411,500,500
1528869399,500,500
1528870335,500,500
1528871299,500,500
1528872272,500,500
1528873231,500,500
1528874174,500,500
1528875155,500,500
1528876094,500,500
1528877057,500,500
1528878022,500,500
1528878973,500,500
1528879930,500,500
1528880915,500,500
1528881857,500,500
1528882822,500,500
1528883784,500,500
1528884743,500,500
1528885689,500,500
1528886678,500,500
1528887624,500,500
1528888585,500,500
1528889552,500,500
1528890495,500,500
1528891454,500,500
1528892440,500,500
1528893371,500,500
1528894335,500,500
1528895314,500,500
1528896261,500,500
1528897212,500,500
1528898188,500,500
1528899138,500,500
1528900095,500,500
1528901067,500,500
1528902043,500,500
1528902972,500,500
1528903943,500,500
1528904908,500,500
1528905859,500,500
1528906811,500,500
1528907791,500,500
1528908740,500,500
1528909700,500,500
1528910674,500,500
1528911623,500,500
1528912570,500,500
1528913552,500,500
1528914492,500,500
1528915475,500,500
1528916413,500,500
1528917375,500,500
1528919334,500,500
1528920253,500,500
1528921236,500,500
1528922187,500,500
1528923147,500,500
1528924091,500,500
1528925062,500,500
1528926014,500,500
1528926995,500,500
1528927932,500,500
1528928897,500,500
1528929880,500,500
1528932059,500,500
1528932970,500,500
1528933939,500,500
1528934911,500,500
1528935864,500,500
1528936811,500,500
1528937788,500,500
1528938740,500,500
1528939701,500,500
1528940675,500,500
1528941650,500,500
1528942570,500,500
1528943557,500,500
1528944492,500,500
1528945480,500,500
1528946410,500,500
1528947379,500,500
1528948351,500,500
1528949302,500,500
1528950255,500,500
1528951274,500,500
1528952418,500,500
1528953382,500,500
1528954331,500,500
1528955291,500,500
1528956270,500,500
1528957209,500,500
1528958170,500,500
1528959148,500,500
1528960097,500,500
1528961056,500,500
1528962025,500,500
1528962969,500,500
1528963934,500,500
1528964911,500,500
1528965858,500,500
1528966821,500,500
1528967772,500,500
1528968748,500,500
1528969696,500,500
1528970667,500,500
1528971610,500,500
1528972588,500,500
1528973532,500,500
1528974494,500,500
1528975472,500,500
1528976412,500,500
1528977372,500,500
1528978343,500,500
1528979289,500,500
1528980268,500,500
1528981221,500,500
1528982173,500,500
1528983155,500,500
1528984093,500,500
1528985059,500,500
1528986024,500,500
1528986970,500,500
1528987928,500,500
1528988905,500,500
1528990092,500,500
1528991072,500,500
1528992023,500,500
1528992969,500,500
1528993951,500,500
1528994893,500,500
1528995866,500,500
1528996825,500,500
1528997771,500,500
1528998734,500,500
1528999711,500,500
1529000652,500,500
1529001612,500,500
1529002584,500,500
1529003536,500,500
1529004495,500,500
1529005476,500,500
1529006422,500,500
1529007416,500,500
1529008346,500,500
1529009290,500,500
1529010264,500,500
1529011232,500,500
1529012193,500,500
1529013137,500,500
1529014105,500,500
1529015066,500,500
1529017265,500,500
1529018169,500,500
1529019140,500,500
1529020093,500,500
1529021078,500,500
1529022036,500,500
1529022977,500,500
1529023955,500,500
1529024902,500,500
1529025853,500,500
1529026834,500,500
1529027770,500,500
1529028737,500,500
1529029708,500,500
1529030664,500,500
1529031633,500,500
1529032593,500,500
1529033537,500,500
1529034494,500,500
1529035479,500,500
1529036417,500,500
1529037371,500,500
1529038356,500,500
1529039293,500,500
1529040261,500,500
1529041228,500,500
1529042174,500,500
1529043149,500,500
1529044112,500,500
1529045062,500,500
1529046035,500,500
1529046970,500,500
1529047960,500,500
1529048891,500,500
1529049862,500,500
1529050825,500,500
1529051778,500,500
1529052738,500,500
1529053716,500,500
1529054657,500,500
1529055617,500,500
1529056584,500,500
1529057543,500,500
1529058493,500,500
1529059475,500,500
1529060425,500,500
1529061375,500,500
1529062351,500,500
1529063304,500,500
1529064265,500,500
1529066241,500,500
1529067375,500,500
1529068338,500,500
1529069289,500,500
1529070268,500,500
1529071224,500,500
1529072173,500,500
1529073141,500,500
1529074101,500,500
1529075058,500,500
1529076018,500,500
1529076977,500,500
1529077938,500,500
1529078926,500,500
1529079869,500,500
1529080814,500,500
1529081782,500,500
1529082746,500,500
1529083943,500,500
1529084901,500,500
1529085861,500,500
1529086818,500,500
1529087778,500,500
1529088730,500,500
1529089703,500,500
1529090659,500,500
1529091771,500,500
1529092712,500,500
1529093851,500,500
1529094863,500,500
1529096003,500,500
1529097150,500,500
1529098102,500,500
1529099150,500,500
1529100269,500,500
1529101212,500,500
1529102174,500,500
1529103163,500,500
1529104114,500,500
1529105053,500,500
1529106011,500,500
1529106989,500,500
1529107940,500,500
1529108891,500,500
1529109869,500,500
1529110825,500,500
1529111769,500,500
1529112748,500,500
1529113695,500,500
1529114659,500,500
1529115626,500,500
1529116569,500,500
1529117533,500,500
1529118516,500,500
1529119458,500,500
1529120412,500,500
1529121383,500,500
1529122337,500,500
1529123291,500,500
1529124278,500,500
1529125216,500,500
1529126170,500,500
1529127246,500,500
1529128330,500,500
1529129305,500,500
1529130254,500,500
1529131213,500,500
1529132184,500,500
1529133139,500,500
1529134092,500,500
1529135083,500,500
1529136019,500,500
1529136972,500,500
1529137947,500,500
1529138892,500,500
1529139855,500,500
1529140824,500,500
1529141776,500,500
1529142730,500,500
1529143709,500,500
1529144657,500,500
1529145612,500,500
1529146583,500,500
1529147537,500,500
1529148492,500,500
1529149467,500,500
1529150427,500,500
1529151372,500,500
1529152352,500,500
1529153297,500,500
1529154261,500,500
1529155224,500,500
1529156170,500,500
1529157132,500,500
1529158108,500,500
1529159056,500,500
1529160011,500,500
1529160984,500,500
1529161936,500,500
1529162895,500,500
1529163870,500,500
1529164820,500,500
1529165773,500,500
1529166750,500,500
1529167690,500,500
1529168658,500,500
1529169624,500,500
1529170570,500,500
1529171534,500,500
1529172508,500,500
1529173455,500,500
1529174411,500,500
1529175385,500,500
1529176339,500,500
1529177289,500,500
1529178279,500,500
1529179223,500,500
1529180170,500,500
1529181151,500,500
1529182090,500,500
1529183056,500,500
1529184023,500,500
1529184970,500,500
1529185940,500,500
1529186921,500,500
1529187858,500,500
1529189069,500,500
1529190020,500,500
1529190975,500,500
1529191947,500,500
1529192896,500,500
1529193857,500,500
1529194832,500,500
1529196012,500,500
1529196985,500,500
1529197936,500,500
1529198892,500,500
1529200603,500,500
1529201538,500,500
1529202496,500,500
1529203465,500,500
1529204425,500,500
1529205370,500,500
1529206353,500,500
1529207292,500,500
1529208259,500,500
1529209226,500,500
1529210172,500,500
1529211134,500,500
1529212112,500,500
1529213051,500,500
1529214031,500,500
1529214981,500,500
1529215936,500,500
1529216886,500,500
1529217873,500,500
1529218826,500,500
1529219776,500,500
1529220754,500,500
1529221696,500,500
1529222659,500,500
1529223627,500,500
1529224571,500,500
1529225535,500,500
1529226529,500,500
1529227462,500,500
1529228414,500,500
1529229386,500,500
1529230335,500,500
1529231295,500,500
1529232272,500,500
1529233232,500,500
1529234172,500,500
1529235150,500,500
1529236093,500,500
1529237066,500,500
1529238034,500,500
1529238974,500,500
1529239930,500,500
1529240910,500,500
1529241857,500,500
1529242813,500,500
1529243784,500,500
1529244741,500,500
1529245698,500,500
1529246674,500,500
1529247626,500,500
1529248577,500,500
1529249555,500,500
1529250494,500,500
1529251456,500,500
1529252430,500,500
1529253370,500,500
1529254339,500,500
1529255306,500,500
1529256257,500,500
1529257215,500,500
1529258196,500,500
1529259147,500,500
1529260094,500,500
1529261069,500,500
1529262026,500,500
1529262976,500,500
1529263953,500,500
1529264893,500,500
1529265871,500,500
1529266825,500,500
1529267771,500,500
1529268735,500,500
1529269711,500,500
1529270659,500,500
1529271621,500,500
1529272584,500,500
1529273693,500,500
1529274731,500,500
1529275707,500,500
1529276902,500,500
1529277876,500,500
1529278815,500,500
1529279769,500,500
1529280751,500,500
1529281694,500,500
1529282657,500,500
1529283630,500,500
1529284572,500,500
1529285537,500,500
1529286514,500,500
1529287464,500,500
1529288411,500,500
1529289385,500,500
1529290336,500,500
1529291296,500,500
1529292267,500,500
1529293211,500,500
1529294169,500,500
1529295151,500,500
1529296088,500,500
1529297050,500,500
1529298028,500,500
1529298976,500,500
1529299934,500,500
1529300905,500,500
1529301858,500,500
1529302810,500,500
1529303786,500,500
1529304734,500,500
1529305696,500,500
1529306671,500,500
